,nuc,arexp,nd,ns,age,la,ld
11858,16.071428571428598,40.0,6.0,1,6.866071428571431,443.0,101.5
11927,16.071428571428598,776.0833333333414,6.0,1,139.301886792453,443.0,307.0
11890,16.071428571428598,776.0833333333414,6.0,1,92.2553191489362,443.0,101.5
11769,16.071428571428598,776.0833333333414,6.0,1,61.3333333333333,443.0,307.0
11845,16.071428571428598,776.0833333333414,6.0,1,46.4285714285714,443.0,101.5
11898,16.071428571428598,776.0833333333414,6.0,2,73.0,443.0,307.0
11862,16.071428571428598,776.0833333333414,6.0,1,43.74117647058821,443.0,307.0
11886,16.071428571428598,57.0,6.0,1,6.866071428571431,189.0,307.0
11923,16.071428571428598,162.5,6.0,1,6.866071428571431,443.0,307.0
11846,16.071428571428598,102.0,6.0,1,98.7875,443.0,307.0
11964,16.071428571428598,15.0,6.0,1,6.866071428571431,443.0,307.0
11882,16.071428571428598,3.0,20,2,6.866071428571431,443.0,307.0
11781,3.85218253968254,776.0833333333414,6.0,1,6.866071428571431,443.0,62
11902,16.071428571428598,11.0,6.0,1,6.866071428571431,443.0,307.0
11965,19.414285714285697,776.0833333333414,6.0,1,180.380952380952,443.0,350.5
11963,16.071428571428598,0.0,6.0,1,6.866071428571431,189.0,14.0
9886,16.071428571428598,11.0,7.0,2.0,6.866071428571431,443.0,7
11973,16.071428571428598,18.0,6.0,1,6.866071428571431,443.0,307.0
11942,16.071428571428598,102.0,6.0,1,89.86,443.0,307.0
9636,16.071428571428598,1474.9999999999302,2,2.0,6.866071428571431,443.0,307.0
10107,182.6,717.0,3,2.0,6.866071428571431,189.0,14.0
10285,10.857142857142902,776.0833333333414,4.0,2.0,5.0,443.0,307.0
11836,16.071428571428598,42.0,6.0,1,6.866071428571431,443.0,307.0
10323,16.071428571428598,896.833333333356,6,2.0,6.866071428571431,443.0,101.5
10256,16.071428571428598,24.0,3,2.0,6.866071428571431,189.0,39.5
10368,19.414285714285697,1878.25,4,2.0,2.0416666666666696,443.0,307.0
10497,16.071428571428598,776.0833333333414,5,2.0,6.866071428571431,189.0,7
11940,16.071428571428598,3.0,5,1,6.866071428571431,443.0,39.5
10232,19.414285714285697,776.0833333333414,3,2.0,6.866071428571431,189.0,19
10282,6.1304012345679,776.0833333333414,3,1,6.866071428571431,443.0,6.0
10859,16.071428571428598,776.0833333333414,3,2.0,6.866071428571431,281.0,441
10410,8.4,776.0833333333414,4,2.0,6.866071428571431,443.0,307.0
10526,5.75,776.0833333333414,2,2.0,6.866071428571431,281.0,34.0
10590,16.071428571428598,717.0,2,2.0,6.866071428571431,443.0,392
10457,19.414285714285697,776.0833333333414,2,2.0,6.866071428571431,443.0,312
10702,19.414285714285697,7.0,4,2.0,6.866071428571431,443.0,101.5
10570,16.071428571428598,776.0833333333414,5,2.0,6.866071428571431,281.0,9
10359,9.66666666666667,106.0,5.0,2.0,6.866071428571431,443.0,39.5
10653,16.071428571428598,776.0833333333414,7.0,2.0,18.3333333333333,281.0,140
10872,16.071428571428598,288.16666666666697,7,2.0,6.866071428571431,443.0,34.0
10716,16.071428571428598,102.0,6,2.0,6.866071428571431,443.0,5
10486,6.0,122.0,3,2.0,6.866071428571431,443.0,34.0
10964,6.1304012345679,776.0833333333414,4,2.0,6.866071428571431,281.0,24
11021,16.071428571428598,776.0833333333414,4,2.0,6.866071428571431,189.0,168
10915,16.071428571428598,102.0,4,2.0,6.866071428571431,281.0,86
11047,19.414285714285697,102.0,4,2.0,6.866071428571431,443.0,99
11007,16.071428571428598,776.0833333333414,3,2.0,6.866071428571431,443.0,4
10379,6.6,776.0833333333414,2,2.0,6.866071428571431,443.0,68.0
10757,16.071428571428598,776.0833333333414,4,2.0,6.866071428571431,281.0,93
11063,7.75,6.0,4.0,2.0,6.866071428571431,443.0,307.0
11018,19.414285714285697,16.3333333333333,7.0,2.0,12.2,443.0,34.0
11431,19.414285714285697,776.0833333333414,5,2.0,234.714285714286,189.0,101.5
11432,16.071428571428598,201.833333333334,4,2.0,6.866071428571431,443.0,307.0
10786,2.2,102.0,5.0,2.0,6.866071428571431,281.0,199
11348,16.071428571428598,3.0,5,2.0,6.866071428571431,281.0,14.0
11126,16.071428571428598,776.0833333333414,5,2.0,49.0,281.0,68.0
11314,13.0,102.0,4,2.0,6.866071428571431,443.0,101.5
11342,8.90909090909091,102.0,5,2.0,6.866071428571431,443.0,34.0
11088,16.071428571428598,18.0,3,2.0,6.866071428571431,189.0,101.5
11226,259.0,776.0833333333414,6,2.0,32.9090909090909,443.0,101.5
11680,81.2,776.0833333333414,3,2.0,4.66666666666667,281.0,39.5
11899,16.071428571428598,16.0,3,2.0,6.866071428571431,189.0,34.0
11370,16.071428571428598,102.0,7.0,2.0,4.6,281.0,99
11266,16.071428571428598,102.0,5.0,2.0,78.0,281.0,42
11112,14.6,776.0833333333414,4,2.0,6.866071428571431,189.0,14.0
9977,3.85218253968254,776.0833333333414,4,1,1.0227272727272751,443.0,39.5
11823,7.75,8.66666666666666,7.0,2.0,6.866071428571431,443.0,14.0
10320,16.071428571428598,776.0833333333414,5,1,6.866071428571431,443.0,134.5
11877,16.071428571428598,19.0,4,2.0,6.866071428571431,443.0,101.5
10259,81.2,1461.66666666663,4.0,1,6.866071428571431,189.0,101.5
9744,19.414285714285697,776.0833333333414,4,1,6.866071428571431,281.0,307.0
10425,19.414285714285697,776.0833333333414,5,1,9.215384615384615,443.0,14.0
11874,16.071428571428598,776.0833333333414,3,2.0,6.866071428571431,443.0,258
11454,16.071428571428598,66.9166666666666,2,2.0,6.866071428571431,443.0,14.0
10521,6.1304012345679,102.0,4,1,6.866071428571431,189.0,39.5
10321,259.0,776.0833333333414,7.0,1,6.866071428571431,189.0,19
9966,16.071428571428598,776.0833333333414,41.5,1,34.2191780821918,443.0,307.0
10286,16.071428571428598,776.0833333333414,3,1,6.866071428571431,443.0,67.5
10534,16.071428571428598,776.0833333333414,12,1,6.866071428571431,443.0,14.0
10327,16.071428571428598,776.0833333333414,2,1,6.866071428571431,189.0,14.0
10703,19.414285714285697,776.0833333333414,2,1,6.866071428571431,443.0,34.0
10297,16.071428571428598,776.0833333333414,5.0,1,6.866071428571431,189.0,18
10561,16.071428571428598,776.0833333333414,2,1,6.866071428571431,281.0,307.0
10353,19.414285714285697,102.0,4.0,1,6.0,281.0,101.5
10238,16.071428571428598,776.0833333333414,6,1,6.866071428571431,85.0,67.5
11605,19.414285714285697,102.0,3,2.0,4.0,443.0,101.5
11277,81.2,776.0833333333414,3,1,6.866071428571431,189.0,101.5
10585,16.071428571428598,776.0833333333414,4,1,6.866071428571431,189.0,34.0
10780,19.414285714285697,776.0833333333414,4,1,6.866071428571431,443.0,101.5
10562,19.414285714285697,102.0,5,1,6.866071428571431,443.0,68.0
10773,19.414285714285697,776.0833333333414,3,1,6.866071428571431,281.0,101.5
11188,16.071428571428598,776.0833333333414,3,1,6.866071428571431,281.0,14.0
10946,19.414285714285697,776.0833333333414,7.0,1,6.866071428571431,443.0,89
10914,16.071428571428598,102.0,2,1,6.866071428571431,281.0,68.0
11207,16.071428571428598,122.0,4,1,6.866071428571431,443.0,39.5
10817,16.071428571428598,5.0,5.0,1,6.866071428571431,281.0,39.5
11519,19.414285714285697,776.0833333333414,5,1,6.866071428571431,189.0,307.0
11325,16.071428571428598,776.0833333333414,4,1,6.866071428571431,281.0,68.0
10727,16.071428571428598,9.0,4.0,1,6.866071428571431,189.0,101.5
10836,16.071428571428598,102.0,3,1,6.866071428571431,281.0,39.5
11456,81.2,776.0833333333414,8.5,1,6.866071428571431,443.0,50
10697,19.414285714285697,776.0833333333414,4,1,6.866071428571431,443.0,101.5
11221,16.071428571428598,102.0,4,1,6.866071428571431,281.0,34.0
11585,16.071428571428598,102.0,2,1,6.866071428571431,281.0,34.0
11974,81.2,776.0833333333414,4,1,6.866071428571431,281.0,68.0
11733,16.071428571428598,776.0833333333414,3,1,6.866071428571431,189.0,14.0
10999,10.2,776.0833333333414,7.0,1,6.866071428571431,443.0,39.5
11817,16.071428571428598,102.0,3,1,6.866071428571431,281.0,101.5
